00002BD0,0000014B,000003A8,0000072D,00000A6A,00000E1F,00000E70,00000EC1,000010FC,00001274,000016E7,00001817,00001DAB,00001DFC,00002121,0000212F,0000213B,0000213E,00002198,0000219D,000021E7,00002212,0000221B,0000221F,0000223B,0000223E,00002258,00002260,00002284,000022BC,00002305,0000235B,0000235E,0000239B,000023DF,
00002BD2,0000055E,00000BC1,00000C2A,00000C6D,00000D39,00000DB1,00000DFD,00000F22,00000F2E,00001049,0000108E,0000118E,00001207,00001253,0000145D,00001464,00001539,00001546,00001572,0000160D,0000167F,00001773,000017E1,00001B61,00001BB6,00001BF9,00001CC5,00001D3D,00001D89,00001EE7,00002517,00002653,000026BB,000026ED,
00002BD4,000005AB,00000D58,000011AD,000017BD,00001CE4,000020CA,000020E0,000020FB,00002102,00002137,00002165,00002176,00002181,000021E3,000021FF,0000220A,0000221A,0000222C,00002236,0000227E,00002283,0000229D,000022C0,00002301,00002320,0000232B,00002362,000023A0,000023DB,00002411,000024C9,000024CB,000025B3,0000262B,
00002BD6,0000000E,00000132,00000154,000001B1,000001E4,000001FF,00000250,00000390,00000410,00000444,0000045F,00000636,000006E3,00000939,00000A52,00000AD0,00000B04,00000B20,00000B46,00000B9A,00000C15,00000E90,00000EE0,00000FB9,00001035,0000162D,0000175E,00001B26,00001BA1,00001E1D,00002456,00002457,00002459,00002469,
00002BD8,000008BD,000008BF,000008E3,00000C21,00000CDA,00000D0F,00000E2D,00000E87,00000F8E,00001041,00001059,0000111F,00001161,00001282,000012EA,000015D7,00001709,00001719,000018F3,000018FF,00001900,000019C6,00001AC7,00001BAD,00001C66,00001C9B,00001DBA,00001E15,00001F1C,0000252B,00002628,000026B3,000026D5,0000270A,
00002BDA,00000160,000003BD,0000056F,0000071B,000007AC,000008E5,00000943,00000A7F,00000E79,00000F8A,0000154C,00001E11,00001E4D,00001F2A,00002005,000020E6,000020E7,00002186,000021BF,000021CF,000021EA,00002201,00002202,00002296,00002297,000022D5,000022E5,000022FE,00002310,000023A3,000023BC,000023CC,000023E7,00002454,0000259F,
00002BDC,000001AA,000001B0,000001B3,000001E6,0000040A,0000040F,00000412,00000446,000006BC,000006E0,000006E4,000006E6,000008F0,000008F8,00000ACB,00000ACF,00000AD2,00000B06,00000BAF,00000E9D,00000F47,00000FCE,000011CB,000012A8,000012F4,00001406,000015C8,000015F3,000017F0,000017F4,0000189D,00001B3B,00001E38,00001FC5,000024D5,
00002BDE,000007FD,00000808,0000080B,00000813,00000819,00000B89,00000CDF,00000D3C,00000D7B,00000D7C,00000DAE,00000DAF,00000DB1,00000DDF,00000FAB,00001128,00001191,000011D1,000011D2,00001204,00001205,00001207,00001235,0000167F,000016D2,00001920,00001B15,00001C6B,00001CC9,00001D08,00001D09,00001D3A,00001D3B,00001D3D,00001D6C,
00002BE0,0000053B,0000056E,000005BA,000005F4,00000C12,00000C27,00000C28,00000DF6,00001031,00001046,00001047,0000124C,00001316,0000136D,0000137E,0000139A,000014A9,0000151D,00001716,0000197D,0000197F,00001A7B,00001B9E,00001BB3,00001BB4,00001D83,00001E38,00001E8B,00001F01,00002497,0000249D,00002582,000026C8,000026CD,000026D9,
00002BE2,0000019E,000001B6,000003FF,00000415,000006DE,000006EE,00000ABF,00000AD6,00000D5B,00000D5C,00000D8A,00000E98,00000F43,00000F9E,000011B0,000011B1,000011E0,000013DC,000015D2,00001699,0000178C,000017D3,00001B08,00001CE8,00001CE9,00001D17,00001EE6,00002468,00002514,00002538,00002562,00002567,00002573,0000261B,0000267D,
00002BE4,00000196,000002C2,00000674,000007D7,00000951,00000BF8,00000C60,00000D06,00000D1A,00000DA3,00000F2B,00001017,0000107F,00001158,00001170,000011F9,00001320,00001601,000017E9,000018B4,00001985,00001A88,00001AF7,00001B85,00001BEC,00001C93,00001CA6,00001D2F,00001E95,00001F06,00001F08,00001FC5,00002181,00002236,00002320,
00002BE6,000000D5,000000D6,000001CA,000001CB,00000319,0000031A,0000042A,0000042B,00000691,00000692,000006CE,000006CF,0000082F,000009EE,000009F0,00000AEA,00000AEB,00000D36,00000D37,00000E8C,00000F94,0000118A,0000118B,000015D6,0000184D,0000184E,00001CC2,00001CC3,00001E1B,00001E79,00001F4E,00002095,00002178,0000222E,00002328,
00002BE8,00000199,000003FA,000006F2,000007B4,00000AB9,00000BE8,00000BF1,00000C36,00000C64,00000D17,00001008,0000100F,00001056,00001084,00001154,0000116C,00001426,000016BF,000017B3,000017C1,000018C3,00001A3F,00001A9C,00001AC0,00001AF4,00001B74,00001B7D,00001BC2,00001BF0,00001CA3,00001E71,00001F4B,0000201A,00002035,0000267A,
00002BEA,00000193,000003F3,00000AB4,00000C1C,00000CA0,00000DD3,00000F23,0000103B,000010C4,00001229,000012EE,000012EF,00001416,00001561,000015DF,0000160C,000017E2,00001971,00001A04,00001A1E,00001A20,00001A8C,00001A8F,00001A94,00001BA8,00001C2C,00001D60,00001E80,00001F55,00002000,00002015,00002044,00002072,00002448,000025FB,
00002BEC,0000055C,00000588,000007AE,00000875,00000C4A,00000C6F,00000D38,00000EEC,00000F47,0000106A,00001090,0000118C,000012AE,00001368,0000154F,0000155B,000015F3,000016A7,00001701,000017B8,000017F4,00001A1F,00001BD6,00001BFB,00001CC4,00001E4F,00001EDA,00001EFC,00001EFE,00001F2C,00001F66,00001F8B,00002003,00002032,00002449,
00002BEE,00000208,0000046A,00000511,000005A5,000006A2,00000B29,00000BCE,00000BDB,00000C24,00000CE5,00000DAB,00000EFB,00000F75,00000FED,00000FFA,00001044,00001130,00001480,0000149E,000015B2,000015B9,00001642,000016CC,00001717,0000196B,00001A4E,00001B5A,00001B67,00001BB1,00001C72,00001D49,00001EBE,00001EE0,0000211D,00002265,0000238E,
00002BF0,0000050F,00000540,00000BCB,00000BD3,00000C06,00000C08,00000FEB,00000FF3,00001025,00001027,00001306,00001405,0000141D,0000144B,00001452,00001469,0000146A,0000146F,0000147C,0000149C,00001792,00001AC2,00001B58,00001B5F,00001B92,00001B94,00001FC6,0000205C,0000211F,000021A0,00002262,0000234A,00002376,0000237B,0000259A,000025B4,
00002BF2,00000945,00000C1E,00000D82,00000DF4,00000DF5,00000EE9,00000EF2,00000F21,0000103D,000011D8,0000124A,0000124B,000013E4,000014AC,0000166A,0000171A,00001739,0000173A,0000173C,000017B5,0000186B,00001871,00001967,0000197E,000019AB,00001A5E,00001BAA,00001D0E,00001D81,00001D82,00001E7A,00001FCE,0000208B,00002168,00002338,00002391,
00002BF4,000004E9,000004F1,000007AA,00000C12,00000DC4,00000DC5,00000DC6,00001031,0000121A,0000121B,0000121C,0000136C,00001443,000014FD,00001938,00001B9E,00001D50,00001D51,00001D52,00001EB5,00001F89,00002099,000020B3,000020B4,0000211B,0000211E,0000215C,0000215D,00002210,00002264,00002267,00002342,00002343,000024EF,0000270C,0000270D,
00002BF6,00000091,00000120,0000018F,000001F5,00000379,000003EF,00000455,000004F2,000006AF,0000080A,000008C4,00000924,00000A3D,00000AAF,00000B16,00000E17,00000FDB,00001034,0000126C,00001372,000013E3,0000149E,00001538,00001733,00001A36,00001A4E,00001A93,00001DA4,00001E2A,00001FAD,00001FAE,000020E1,00002200,0000229C,000024E0,00002532,
00002BF8,00000023,0000004E,0000015C,000001DF,000001E0,00000264,0000028F,000003BA,0000043F,00000440,00000604,00000625,000006C0,0000071E,00000850,00000969,00000A7C,00000AFE,00000B01,00000B60,00000E09,00000E0B,000010E6,000010EB,0000125F,00001261,00001502,0000151B,000016F4,00001804,0000180A,00001D97,00001D99,00002533,000025A4,0000265B,
00002BFA,00000075,00000110,00000217,0000023C,0000023D,000002B5,00000366,00000498,00000499,00000645,00000646,00000753,00000784,00000829,0000087D,0000087F,00000911,0000098D,00000A2A,00000A92,00000A9D,00000C0A,00000C73,00000C77,00000D5D,0000102A,00001093,00001098,000011B2,0000163B,00001722,00001B96,00001BFF,00001C03,00001CEA,00001FA2,
00002BFC,0000000E,00000062,0000014D,00000250,000002A3,000003AA,000005F9,00000636,0000072C,0000097C,00000A6C,00000B46,00000B9A,00000C47,00000C54,00000C5D,00000D28,00000E56,00000EA7,00000FB9,00001067,00001074,0000107C,0000117E,00001640,0000169A,000016A9,000016CF,00001704,00001841,00001B26,00001BD3,00001BE0,00001BE9,00001CB5,00001DE3,
00002BFE,000001D3,00000433,00000AF2,00000C20,00000DE6,00000E38,00000F31,00000F83,00001040,000010E9,0000123C,000015FF,000016F6,0000174F,000017EA,00001808,0000195F,00001961,00001BAC,00001D72,00001DD5,00001E4C,00001E63,00001EC1,00001F29,00001F3E,00001F5C,00001F93,00002081,0000208D,000024EE,000026A0,000026A4,000026EF,00002700,0000270F,
00002C00,000020AB,00002109,00002118,00002121,00002129,0000213A,0000213D,0000214D,0000214E,00002150,00002174,0000218A,000021CC,0000220C,0000220E,00002212,00002215,0000221D,00002223,00002224,0000222A,00002238,0000225A,00002260,00002269,00002278,000022D8,000022FD,00002318,0000232D,0000234C,0000234D,0000234E,0000235C,0000239C,000023C9,
00002C02,00000026,000001E4,00000266,00000444,000005C6,00000622,000007C8,000008F6,00000B04,00000B62,00000C17,00000CE9,00000DA2,00000EF4,00000F62,00001037,000011F7,0000171E,000017D9,00001BA3,00001C87,00001D2E,00001E6A,00001F45,00001F9E,00001FAA,00001FED,0000201E,000021D2,000022D1,000023CF,000024AC,000024E1,000025A9,0000261D,000026A8,
00002C04,000010E3,000016FC,00001801,00001E4A,00001F27,00002007,0000240C,00002411,00002418,00002419,0000241A,0000241E,00002435,00002438,00002456,00002457,0000245A,0000245B,0000245C,0000245E,00002460,00002470,0000247D,000024A8,000024BB,000024C7,000024D8,000024DB,000024E2,000024ED,000024F1,000024F4,000024FF,00002539,00002597,000025B3,
00002C06,000001BB,0000041B,000005B4,000006DB,000007FD,00000808,00000813,00000ADA,00000E21,00000E42,00000F85,00000FFC,00001007,00001276,000014B0,000014F2,00001754,00001A52,00001A9A,00001AE6,00001DAE,00001DDF,00001E43,00001E44,00001E5B,00001E69,00001F36,00001F43,00001FEE,00001FF8,00002020,0000261E,0000261F,0000262F,00002632,00002665,
00002C08,0000055C,00000565,0000057C,00000587,000005AD,000005C0,000005D1,00000790,00000799,0000079A,00000EEE,00000F21,0000131E,00001357,0000135A,0000135B,0000135C,0000135F,00001361,00001362,00001363,0000139A,000013B9,000014C4,00001501,0000154F,00001573,0000173C,0000173F,00001A16,00001A19,00001A1D,00001AC0,00001EDA,00001EE0,00001F8B,
00002C0A,000000AD,000000E5,000002F0,00000329,0000068A,0000075B,000009C7,000009FD,00000B8D,00000BFF,00000C02,00000C31,00000C37,00000D2D,00000FB1,0000101F,00001022,00001050,00001057,00001183,000014CD,000015CF,0000170B,00001711,00001726,000017BA,00001845,00001899,00001B1D,00001B8B,00001B8F,00001BBD,00001BC3,00001CB9,00001ED5,00002548,0000269A,
00002C0C,00000CC1,00000CC2,00000CC4,00000CC6,00000D0C,00000D71,00000D89,00001107,00001108,0000110A,0000110C,0000115E,000011C6,000011DF,000015A6,000016BA,000016D9,000016DB,000016DC,0000190C,00001980,000019ED,00001A8A,00001AA6,00001AFA,00001C4D,00001C4E,00001C50,00001C54,00001C98,00001CFE,00001D16,0000210E,00002309,00002398,00002466,00002571,
00002C0E,00000017,00000018,00000026,00000091,00000120,0000015B,00000244,00000259,0000025A,00000266,00000379,000003B9,000004A2,00000545,00000622,0000062F,00000630,00000640,0000071F,000007A1,00000924,00000A3D,00000A7A,00000ADE,00000B50,00000B52,00000B62,00000C04,00000F38,000017C5,0000185D,00001BA4,00001EC8,000024AA,000024DA,0000254F,0000258B,
00002C10,00000BBA,00000BC2,00000C0C,00000C19,00000D75,00000DED,00000E16,00000F71,00000FD9,00000FE1,0000102C,00001039,0000103F,00001164,00001242,0000126B,000012D8,00001361,00001362,000015BE,000015C2,0000183D,00001857,00001867,00001913,00001973,00001A16,00001A74,00001B46,00001B4E,00001B98,00001BA6,00001D12,00001D79,00001DA3,00001E53,00001F2D,
00002C12,0000005D,00000096,000001BD,000001E6,000001F9,0000021A,0000029D,000002D9,0000041D,00000446,00000459,0000047B,000005EF,000005FC,0000069A,000006AC,000006BC,000006D9,000007C1,000008F7,00000910,00000977,000009AE,00000ADC,00000B06,00000B19,00000B3A,00000DAB,00000E8F,00000F75,00000F96,00001328,000013D9,0000184F,00001D49,00001E1E,0000259B,
00002C14,00000832,00000862,00000D63,00000DF3,00000E8D,00000F1C,000011B8,00001249,000013AC,000013B0,000013BB,000014BA,000014FA,00001602,0000166B,00001697,0000188B,0000188C,0000188D,000018A6,0000193A,0000193B,00001AE3,00001B11,00001CEF,00001D80,00001E70,00001FC1,0000201B,00002038,00002040,00002064,000020C6,0000218C,0000250A,000025BB,00002674,
00002C16,0000000C,000001A2,0000024E,00000402,000004B8,00000637,0000081D,0000084D,00000AC2,00000B44,00000BEB,00000E66,00000EB7,0000100B,00001312,0000141B,0000143D,0000151D,00001A98,00001B79,00001DF2,00001E86,0000203A,000020CA,000020FB,00002102,0000220A,0000227E,00002283,0000243F,00002453,00002495,0000249A,000024EB,00002541,00002592,0000259D,
00002C18,0000010F,00000119,0000012D,0000012E,000001E2,00000386,00000387,00000443,000006BE,00000932,00000933,00000A4A,00000A4B,00000B03,00000BE4,00000E55,00000EA6,00000F5C,00001003,00001321,00001322,000014DC,000015AD,000015E8,00001641,0000174D,00001774,000017FC,000019F2,00001A09,00001B70,00001DE2,00001E74,00001F4D,00002094,000021F3,000023E9,
00002C1A,000000EB,00000295,00000331,0000035B,000004C8,000004DE,000004E1,000004EE,000004F0,000004FD,00000504,00000517,0000052D,0000052E,00000531,000005EA,00000671,00000679,0000075C,000007A6,000007A7,000007D2,000007F2,00000A03,00000D39,00000D3C,0000118E,00001191,000019A0,00001CC5,00001CC9,00001EBE,00001FCF,000021A6,00002257,000023F7,000024F5,
00002C1C,00000210,0000023B,00000472,00000497,000004B3,000004EC,00000539,0000055C,0000055F,000005CC,000005D3,000005EB,000005F6,00000647,00000820,00000A86,00000B31,00000E5F,00000EB0,00001102,000013C8,000013E8,0000142E,00001441,00001460,0000154F,00001593,000016E1,00001784,0000181D,00001A35,00001ABE,00001DEC,00001EA6,00001EDA,00001F8B,00001FA8,
00002C1E,0000002B,00000108,0000016E,000001D7,000001FD,0000026B,00000355,000003CE,00000438,0000045D,0000061E,000006AA,000006C5,00000711,00000A20,00000A8D,00000AF7,00000B1D,00000B67,00000BAD,00000BAE,00000D40,00000E4B,00000F6B,00000FCC,00000FCD,000012A0,000015C9,000015E0,00001B39,00001B3A,00001CDC,00001DD8,000021BB,000022E9,000023B8,00002645,
00002C20,0000003A,00000045,0000011A,0000011B,0000014D,00000370,00000371,000003AA,0000072C,00000749,0000074A,0000091C,0000091D,00000A34,00000A35,00000A6C,00000B85,00000BD8,00000D5C,00000E98,00000F9E,00000FA8,00000FF7,0000106B,000011B1,00001264,000012AA,000015D0,000015D2,00001699,00001742,00001B08,00001B12,00001B64,00001CE9,000026BB,000026E4,000026EE,
00002C22,00000B99,00000C40,00000D82,00000DCC,00000E94,00000F9B,00000FB8,00001061,000010E2,000010FA,000011D8,00001221,00001315,0000131A,000013C1,000013C5,00001453,0000145B,0000145E,000014D7,000014DF,0000150D,00001515,0000152E,000016E9,000016FD,000017BC,00001800,00001815,00001A56,00001A5B,00001A83,00001ABF,00001B25,00001BCC,00001D0E,00001D58,00001E23,
00002C24,000000D2,00000160,00000231,00000313,00000315,0000038D,000003BD,0000048A,000005F3,0000064B,0000071B,0000073E,000007DD,000008B7,000009EB,00000A25,00000A7F,00000D06,00000DCF,0000103F,00001158,00001225,000012D8,000012F1,00001462,00001463,0000155D,00001677,000017B8,000017CD,00001927,00001A88,00001C93,00001D5B,00001F9F,0000203F,00002527,00002611,
00002C26,00000173,000003D3,0000070D,00000794,00000820,00000A94,00000CD3,00000D71,00000D85,00000D95,00000D99,00000DCE,00000F5D,000010E4,000011C6,000011DB,000011EB,000011F0,00001224,0000149E,0000168C,000016FA,0000175C,00001802,00001962,00001978,00001979,0000197A,00001A4E,00001C71,00001CFE,00001D11,00001D22,00001D26,00001D5A,000023FD,00002541,000026D2,
00002C28,000001F1,0000035A,00000361,00000451,000004F8,000005F1,000006B1,00000757,0000075D,000007F1,000007F5,00000942,00000B11,00000E46,00000E98,00000F9E,0000108C,000010FB,0000129B,000012CA,00001310,00001434,000015D2,00001649,000016E8,0000177C,0000178D,00001816,00001B08,00001DD2,00002060,0000206D,00002180,00002196,00002235,0000223A,0000229A,00002321,
00002C2A,000004B9,0000052A,0000057B,000005C2,000005C6,000005ED,000007A2,000007BB,000007C4,000007C8,00000897,000008A5,000008BE,000008D9,0000090F,00000CE6,00001131,0000133D,000013E8,0000150B,000016CB,0000176D,00001975,00001999,00001A35,00001C73,00001EA2,0000202E,00002034,000020CF,00002133,00002136,00002217,00002219,0000221E,000022AD,00002363,00002365,
00002C2C,000000DA,000001ED,0000031E,000003E1,0000059A,000005DA,00000690,000007C0,0000094A,000009F2,00000B69,00000B90,00000BE3,00000D96,00000DF1,00000E18,00000E26,00000F00,00001002,000011EC,00001247,0000126D,0000127B,0000130B,000013F6,0000158D,0000165D,0000166C,00001B1B,00001B6F,00001D23,00001D7D,00001DA5,00001DB2,00001EB3,00001F96,00002494,000026C7,
00002C2E,000000C6,000000CB,000001CD,00000223,00000224,0000022A,00000309,0000030E,000003C0,00000462,0000046D,00000484,0000051A,00000552,0000055C,000005DE,00000653,00000654,0000065E,000006D7,0000089B,000009B1,000009BB,000009DF,000009E4,000009EF,00000B43,0000136A,0000154F,00001887,0000189B,00001EC9,00001EDA,00001F87,00001F8B,000026B4,000026B5,000026B6,
00002C30,000000C4,00000126,00000240,0000037E,0000049E,00000529,00000551,00000573,000005A5,00000643,00000743,000007B9,00000895,000008BE,000008DC,00000903,0000092A,00000A42,00000AB3,00000D8D,00000DE8,00001169,000011E4,0000123E,000013A4,000016B2,0000182C,00001D1A,00001D75,00001FE7,000020DE,000021A2,000021FE,0000229F,00002334,000023F3,0000241B,00002514,000025A3,
00002C32,00000012,00000014,0000001E,0000002A,0000002C,0000004C,0000008F,00000090,000001C3,00000253,00000255,0000025F,0000026A,0000026C,0000028D,000002D2,000002D3,00000423,00000606,0000062A,00000633,000006D4,00000771,00000966,000009A8,000009A9,00000AE2,00000B49,00000B4B,00000B57,00000B66,00000B68,00000C33,00001052,0000170F,00001BBF,00002621,00002640,00002707,
00002C34,000000F3,00000160,0000033B,000003BD,000004C5,0000052F,0000058B,0000059B,000005CA,000005F0,0000071B,00000944,00000A0B,00000A7F,00000C8F,00000EE4,000010B1,00001121,000013D0,00001476,00001491,0000151B,00001563,000016D7,0000176B,0000179C,00001821,00001835,00001C1B,00001EA1,000020EE,0000213F,000021C4,00002290,000022E0,0000235A,00002378,000023C1,0000262B,
00002C36,00000017,00000018,000001E1,00000244,00000259,0000025A,000002B7,00000441,000004A2,00000597,0000062F,00000630,00000640,00000677,000006BF,000007D6,00000940,00000ADE,00000B02,00000B50,00000B52,00000DE1,00000EEC,00000F7B,000012AE,00001363,000015A6,00001765,000018D1,000018D2,00001D7F,00001EF0,00001F05,00001F07,00001F76,000020A1,00002135,00002521,000026DC,
00002C38,000000AF,00000110,00000217,00000222,00000366,00000457,00000655,00000753,0000089F,000008AA,00000911,00000928,000009A6,00000A2A,00000BB3,00000C0D,00000CA0,00000D00,00000FD3,0000102D,000010C4,0000114D,00001333,0000137A,000015DF,000017C4,000018B5,00001A6F,00001B3F,00001B9A,00001C2C,00001C8C,00001ED7,00001F7F,00001FBD,000021C8,000022DB,000023C5,000025A8,
00002C3A,00000026,000000B1,0000014B,00000167,0000016B,00000182,0000018A,0000018C,00000209,00000266,000002F4,000003A8,000003C5,000003CA,000003E2,000003EA,000003EB,0000046B,000005DD,00000622,000006A1,000006FA,000006FB,00000717,0000072D,00000806,0000083D,000009CA,00000A6A,00000A87,00000A8A,00000AA2,00000AAB,00000AAC,00000B2B,00000B62,00001386,000019C1,000019D1,
00002C3C,000001A6,0000020F,00000406,00000471,000004CE,00000AC6,00000B30,00000F2A,00001169,0000116F,00001421,000014C0,000014DC,000014E4,0000157D,00001603,000016B2,0000177F,000017D2,000017E8,0000182C,0000182E,00001910,00001E8D,00001EC4,00001EFD,00001F65,00001F9D,00002074,000020B3,000020B4,0000215C,0000215D,00002342,00002343,00002481,000024F7,0000255D,0000263E,
00002C3E,000001B3,00000412,000005CB,000006E0,0000084C,0000090C,00000AD2,00000B98,00000BCF,00000F64,00000FA4,00000FB7,00000FEE,000010FD,000012BC,000012BD,00001350,00001351,00001368,000014DD,000016E6,00001769,00001818,00001852,00001A17,00001A1A,00001A1F,00001B24,00001B5B,00001F1C,00001F91,000020B0,0000213F,00002158,000021F2,000022B1,0000235A,00002377,000025BD,
00002C40,000000B0,0000027F,000002F2,00000546,0000055D,000005C0,000005CC,000005D1,000005D3,0000067A,00000745,000007D0,000009C9,000010FE,00001137,000012E4,00001353,00001369,00001386,000013C4,00001464,0000146B,0000149F,00001535,00001539,00001543,00001544,00001546,00001586,000016C9,000016E4,000017A3,00001819,00001828,00001863,0000197D,0000197F,000025A8,0000265C,
00002C42,00000BEF,00000CFD,0000100D,0000114B,0000133C,00001A59,00001B7B,00001C8A,00001FA4,00001FC7,00002470,000024A3,000024AC,000024B9,000024C8,000024C9,000024CB,000024CE,000024D8,000024DA,000024DB,000024E2,000024E5,000024ED,000024F0,000024F1,000024F4,000024FA,000024FC,000024FD,00002504,00002510,00002512,00002515,00002519,0000251A,0000251C,00002522,00002525,
00002C44,00000032,00000214,00000271,00000476,00000503,0000050C,00000567,00000570,000005B2,000005C9,000005DA,0000061A,0000069C,000008D1,00000B36,00000B6E,00000BA7,00000BA9,00000EEF,00000FC7,00000FC9,000010E8,000012C5,000013F1,0000143E,000014CC,000014EF,000014FB,000016F7,00001807,00001A7E,00001B33,00001B35,000020B3,000020B4,0000215C,0000215D,00002342,00002343,00002593,
00002C46,0000006D,000002AF,00000551,0000057F,000005F1,00000788,00000987,00000BF6,00000C04,00000D06,00000D0C,00000D34,00000F12,00000F38,00001015,00001158,0000115E,00001615,000016BA,0000172B,00001758,000018C5,00001916,00001A88,00001AA6,00001B82,00001BA4,00001C93,00001C98,00001D95,00002045,0000209D,000020B9,0000212E,00002162,00002454,000024AB,00002501,00002682,00002687,
00002C48,00000095,00000248,000002D8,000004A7,00000590,0000063D,00000770,000007BA,00000848,000008E9,000009AD,00000B0B,00000BF8,00000DD7,00001017,0000103F,000010F7,0000122C,000012A4,000012D8,000014C3,0000153D,00001674,0000174D,00001B85,00001D63,00001E50,00002002,00002084,00002174,00002176,000021E3,0000222A,0000222C,000022C0,0000232B,0000232D,000023DB,00002470,000024F4,
00002C4A,00000099,000001A9,00000222,000002DC,00000409,00000457,000004E4,000004E5,000004E6,000004E7,000004E8,0000053C,00000655,000006E7,0000076C,0000079F,000007A0,00000863,00000864,00000869,0000086F,000009A6,000009B2,00000ACA,0000131F,00001A08,00001E5F,00001E7C,00001F3A,00001F51,00001FDD,00001FF4,00002026,0000205B,00002086,0000208C,000024EA,00002530,00002542,00002561,
00002C4C,00000020,00000261,000004F7,00000628,00000B5C,00000C2B,00000D9C,00000D9D,00000DDA,00000E3E,00000E51,00000E54,00000EA2,00000EA5,0000104B,00001080,000011F3,000011F4,00001230,00001293,000012BB,0000130D,0000137D,000013B2,0000145A,00001643,0000164C,00001684,00001686,0000178F,00001BB7,00001D2A,00001D2B,00001D66,00001DCB,00001DDD,00001DE1,000024EB,000026CB,000026CC,
00002C4E,00000509,0000053D,00000557,0000059A,000005DC,00000900,00000E9D,00000F59,00001075,00001124,00001178,000012CB,0000137E,000014B3,00001593,000016D5,000017D4,000017D5,000017F0,00001823,00001968,00001976,000019AD,000021A3,000021A6,000021B3,000021CE,00002257,000022D6,00002316,00002329,000023B0,000023CB,000023F4,000023F7,00002404,00002449,0000246B,000024A0,000025C4,
00002C50,00000062,000002A3,000005F9,0000097C,00000BD6,00000EF5,00000EF8,00000F27,00000FC6,00000FF6,00001012,000010EB,000012BA,000012C3,000012C4,000015B5,00001606,000016F4,00001731,000017E6,0000180A,00001B63,00001E7C,00001F51,00001FAC,00001FBA,00001FCE,00002065,00002068,0000206B,0000208C,000020AC,000020D2,000022AA,0000246C,000024A1,00002693,000026BF,000026D4,000026E1,
00002C52,0000009F,0000017C,00000208,000002E2,000003DC,0000046A,000006A2,00000705,0000084E,00000899,000009B7,00000A9C,00000B29,00000CF6,00000F3E,00000F4E,00000F59,00001075,00001144,00001333,000013AC,00001426,000015F9,00001741,0000178C,000017B5,000017D4,000017D5,000017F1,0000199F,00001A0D,00001A3F,00001A5F,00001C82,000024E0,000024E9,00002581,00002582,00002586,000026EA,
00002C54,000005B2,00000B90,00000B97,00000BB8,00000C3D,00000C43,00000C45,00000E33,00000E44,00000E55,00000E7D,00000EA6,00000ECD,00000F00,00000FB6,00000FD7,0000105D,00001064,00001066,00001288,00001299,0000130A,000015C4,00001641,00001655,00001705,00001783,00001996,000019A6,00001A26,00001B1B,00001B23,00001B44,00001BC9,00001BCF,00001BD2,00001DBF,00001DD0,00001DE2,00001E09,
00002C56,00000BB6,00000D0F,00000D3A,00000D5A,00000D80,00000D9F,00000DC7,00000DFC,00000E2C,00000E6B,00000EBC,00000F13,00000F17,00000F2D,00001161,0000118F,000011AF,000011D5,0000121D,00001252,00001281,00001300,00001524,00001525,000015A2,00001613,000017DC,000019F4,00001AC7,00001AE7,00001B56,00001C9B,00001CC6,00001CE6,00001D0C,00001D54,00001D88,00001DB9,00001DF8,00001E00,00002047,
00002C58,00000061,00000064,000002A2,000002A5,00000396,000004C3,000004F4,0000051B,0000053C,00000556,00000583,000005CA,00000661,0000078E,000007AE,000007E9,0000097B,0000097F,00000EE4,00000F56,00001159,00001307,000013D0,000015EE,00001794,000017E5,000017F7,00001835,00001ED4,00001ED5,00001F90,00002113,0000217B,0000226F,000022FF,00002388,000023A2,000024A0,000026D3,000026DB,000026DD,
00002C5A,00000082,000000B7,000002C6,000002FA,000004F7,000005F0,000008C6,0000099A,000009D1,00000C20,00000E4F,00000EA0,00001040,00001372,0000145A,00001492,000014C3,000014D9,0000150B,00001572,0000158E,00001857,00001867,000018E6,000018E9,00001948,00001956,00001BAC,00001DDB,00001E55,00001E9B,00001EA1,00001EA2,00001EF6,00001F30,00001F5A,00001FFE,00002490,000025E7,00002656,0000266F,
00002C5C,000001C7,00000427,000004B7,000004D1,00000535,000006D1,00000AE6,00000C1C,00000CE7,00000D0C,00000E64,00000E6B,00000EB5,00000EBC,0000103B,00001133,0000115E,00001424,00001443,00001561,000015A7,000016BA,00001860,000018E2,000018E5,00001A8C,00001A8F,00001A94,00001A99,00001AA6,00001BA8,00001C74,00001C98,00001DF0,00001DF8,00001E96,00001EF0,0000257B,000025BF,000025DB,000026DC,
00002C5E,00000083,000002C7,0000053D,00000595,0000059A,000005BA,00000779,0000099B,000012E0,0000132A,0000136B,0000139C,000013AD,00001464,0000149F,000014BC,000014C0,000014C4,000014D4,0000151B,0000154E,0000156D,00001573,0000157D,0000158D,0000177F,00001A0E,00001E6D,00001E8C,00001E9C,00001EB3,00001EC4,00001ED6,00001EFD,00001F48,00001F76,00001F80,00001F96,00001F9D,0000208E,00002092,
00002C60,000004D1,000007B4,00000841,00000B8B,00000BC7,00000BCE,00000BD7,00000C70,00000D5C,00000DB2,00000F30,00000FAD,00000FE7,00000FED,00001091,00001157,000011B1,00001208,00001388,000013A1,000013A4,00001405,00001490,00001510,000015B9,000015BB,00001699,000017C1,0000182B,00001B17,00001B53,00001B5A,00001B78,00001BFD,00001CE9,00001D3F,00001E95,00001EAD,00001ED7,00001F7F,00001F9B,
